Age,Annual_Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Existing_Loan,Property_Owner,Dependents,Loan_Status
28,1534217,518,350249,60,0,1,0,0,0
28,1400709,665,969501,180,0,1,0,0,1
54,348519,577,614871,360,0,1,1,4,0
36,1377727,600,167551,120,1,0,0,4,1
33,1745264,767,459256,360,1,1,1,3,1
43,613913,784,639731,24,1,0,1,1,1
32,1485129,469,103472,180,0,0,1,2,1
47,3590787,244,2486885,360,0,1,0,1,1
42,1044275,710,1123014,12,1,0,0,4,1
52,324265,497,785053,240,0,0,0,2,0
47,614888,604,1142891,360,1,0,0,0,1
22,669071,485,64676,180,1,1,0,1,0
53,585800,789,542917,180,1,1,1,1,1
46,648760,760,1016437,120,1,1,0,0,1
48,1394487,679,243174,180,1,0,1,4,1
39,343013,484,496662,60,1,0,0,2,0
25,902269,758,944382,36,1,0,1,2,1
53,864602,614,147764,12,0,0,0,4,1
40,1337414,532,911166,180,1,0,1,3,1
50,459966,790,841260,12,1,0,0,3,1
28,1072497,786,888500,360,0,0,0,1,1
58,1545728,646,459827,36,0,0,1,4,1
37,6668868,236,6637834,60,0,1,0,3,1
21,774804,837,658593,12,1,1,1,0,1
23,421015,846,431537,240,1,0,0,0,1
46,1273714,475,1091934,60,1,0,1,2,1
51,852022,789,847681,120,0,0,1,0,1
28,860507,497,66497,240,0,0,1,4,1
28,538105,702,1035191,12,1,0,0,3,1
55,1415548,454,197883,60,0,0,1,3,1
59,617957,704,1168710,120,0,0,0,3,1
48,704223,840,1118338,180,1,1,1,1,1
24,1507989,658,330472,12,1,0,1,2,1
36,1576198,421,460556,24,1,0,0,0,1
33,1552735,434,501168,240,1,0,0,0,1
40,1165081,427,1112584,240,1,1,1,4,1
25,1003791,569,325109,60,0,0,0,1,1
57,927003,539,949652,120,1,1,0,4,0
40,1171079,528,963530,180,1,1,0,2,1
44,638773,499,1072500,24,1,0,1,2,1
56,357804,772,1014682,60,1,0,0,3,1
54,1576983,646,776635,12,1,0,0,0,1
54,876294,422,291595,180,1,1,0,0,0
39,1763376,756,956357,360,0,1,1,4,1
37,811971,683,883694,60,1,1,1,3,1
25,1735302,512,407133,120,0,0,1,3,1
45,1236865,772,940608,12,1,1,1,0,1
38,1345886,596,613103,12,1,0,0,2,1
28,1166452,563,712860,180,0,1,0,4,0
47,1592632,780,865888,360,1,0,1,0,1
35,838389,709,73531,12,0,1,1,0,1
33,1057144,830,1063115,36,1,0,1,2,1
36,1361837,455,810692,120,1,1,1,4,1
42,1492857,409,787873,24,1,1,1,1,1
40,439293,532,212962,12,0,1,1,0,0
33,741049,797,1173974,120,1,0,1,3,1
40,1696133,551,1030125,36,0,1,0,1,0
22,849845,590,120858,36,1,1,0,1,0
55,1749318,683,370631,180,1,1,1,3,1
39,403585,676,953196,12,0,0,0,0,0
57,1343160,642,675602,120,1,0,1,2,1
26,956611,731,715761,36,1,0,0,3,1
34,1009852,675,754410,12,1,1,0,2,1
24,1198120,589,968062,180,0,1,1,4,1
42,1197422,514,564147,240,1,0,0,2,1
59,1596299,751,723503,360,0,1,1,2,1
56,352318,706,1104776,60,0,1,1,4,0
54,822121,757,1170738,60,1,0,1,3,1
47,793298,695,284640,60,1,0,1,3,1
27,766804,633,1154737,240,1,1,0,2,0
23,791300,740,1101801,24,1,0,1,0,1
53,861926,480,1165516,360,0,1,0,4,0
22,301147,592,478681,360,1,1,1,1,1
36,1220351,770,760694,120,1,1,0,0,1
45,910058,763,926296,180,1,1,1,0,1
35,622479,811,305768,60,1,0,1,0,1
44,364347,837,63459,240,1,1,1,3,1
35,792483,657,383326,36,1,0,1,4,1
51,1203262,630,658368,24,1,1,0,4,1
34,1243580,413,307882,60,1,0,1,4,1
34,723968,413,1071405,240,0,1,0,2,0
26,504026,443,809189,12,1,1,0,2,0
34,1628430,609,892903,36,0,1,0,4,1
37,1152089,439,636993,24,1,1,0,1,0
38,1254585,433,768295,360,1,1,1,0,1
40,4833707,288,5509734,24,1,0,0,3,1
37,1460862,720,69719,36,1,0,1,2,1
36,792314,633,444828,60,1,0,1,3,1
59,539192,673,840908,180,1,0,0,4,1
52,7418245,202,6593814,180,1,0,1,4,1
29,1315728,689,569383,360,0,1,1,0,1
47,1388670,742,890310,12,1,0,1,2,1
53,472522,832,86654,240,1,0,0,0,1
30,418116,735,268641,12,1,0,1,1,1
37,980569,628,844082,180,1,0,0,3,1
56,1394892,779,518063,180,1,1,1,2,1
37,842844,838,132596,12,1,1,0,3,1
38,7376917,216,6550263,240,0,0,0,2,1
43,708854,527,493631,24,0,0,1,2,1
54,926499,725,413792,60,0,0,0,0,1
28,1566267,807,429470,180,1,0,1,4,1
33,1624491,608,704797,180,1,0,1,1,1
43,1676746,703,356164,36,1,0,1,4,1
40,689684,479,849393,360,1,1,0,3,0
42,1746055,694,572295,120,1,1,0,2,1
43,1749561,575,131433,12,1,1,0,1,1
55,980694,632,172302,36,1,1,0,4,1
23,776333,725,941143,180,1,0,1,2,1
54,1675830,735,1157147,180,1,1,1,3,1
53,957264,664,335209,36,1,1,1,1,1
37,370805,684,1118080,180,1,0,0,0,1
39,1379544,843,1190522,12,0,1,0,2,1
50,301650,809,1182986,120,1,1,0,4,1
43,574611,517,347887,24,0,1,0,3,0
35,401495,565,520151,360,1,0,0,0,1
34,6682955,279,5077850,240,1,1,0,4,1
22,1526548,809,545745,360,0,0,0,1,1
59,1310320,541,1097211,240,1,1,1,0,1
38,1090789,646,349726,24,1,0,0,3,1
26,573009,576,986203,60,1,1,1,2,1
52,1463135,698,113803,180,1,0,1,3,1
41,1154800,743,829227,24,1,0,1,2,1
48,1712133,663,285829,36,1,0,1,4,1
47,1311908,567,407415,240,1,0,0,3,1
22,1081836,424,480581,240,1,0,1,3,1
53,885327,590,983525,24,0,1,1,3,0
36,539028,787,1051475,60,0,1,1,4,1
59,823912,414,87323,36,1,0,0,3,1
42,764510,415,1109802,36,0,1,1,2,0
33,1744713,709,1068025,120,1,0,0,4,1
22,1710457,526,700024,180,0,1,1,3,1
34,1353004,666,962783,12,1,0,0,0,1
58,766863,427,1172911,240,1,1,1,2,1
48,8582439,216,3352481,12,0,1,0,1,1
27,1437359,769,89093,360,0,0,1,2,1
38,1071229,783,470305,360,1,0,0,0,1
56,413823,693,257750,12,0,1,1,0,0
56,1138989,551,903877,60,0,0,1,3,1
24,658127,467,896248,24,1,0,0,4,1
50,414039,436,1132213,12,0,1,0,1,0
44,1754158,775,655757,24,1,1,1,2,1
40,1133355,434,566347,360,0,1,0,2,0
51,680746,533,476082,12,0,0,0,3,0
44,1343575,765,359742,120,1,0,1,0,1
27,637655,560,821360,240,0,1,1,3,0
46,1066177,771,259658,24,0,0,1,2,1
33,668025,623,465257,240,1,0,1,4,1
28,1188447,509,480679,240,1,0,1,3,1
25,712560,501,786542,60,1,0,1,2,1
33,1107646,754,720490,180,0,1,1,2,1
49,1571339,581,96273,180,1,0,1,0,1
40,809523,797,826901,60,0,0,0,4,1
34,1502170,546,403295,360,1,1,1,4,1
52,1605494,615,791462,24,0,1,0,3,1
47,1355256,538,879806,360,0,1,1,2,1
45,417028,726,983496,180,0,0,0,0,0
24,1423531,828,1088020,60,1,0,0,1,1
41,1004367,587,959968,36,1,1,1,2,1
38,940704,487,760664,60,1,0,1,0,1
59,873641,646,364813,120,1,1,1,2,1
35,928577,585,610396,360,1,1,0,4,0
58,761912,487,792278,120,0,1,1,1,0
44,438944,733,814433,24,0,1,1,4,0
28,1356415,551,73652,240,1,0,1,2,1
48,1495300,666,94076,60,1,1,1,3,1
41,700075,599,255207,24,1,1,1,0,1
36,640984,782,920326,12,1,1,1,4,1
36,480338,827,559215,36,1,1,0,2,1
55,1593009,734,118614,24,1,0,0,2,1
37,682173,645,224969,24,1,0,1,4,1
29,631660,849,859362,24,0,0,1,2,1
55,994453,615,95983,180,1,0,0,4,1
49,1007330,828,473688,360,1,0,1,3,1
59,1086857,473,249523,24,1,0,1,4,1
38,875015,559,585507,180,1,1,0,1,0
32,1030953,654,467431,360,1,0,1,3,1
39,481057,416,934046,120,0,1,1,0,0
42,1576987,837,363081,36,0,1,0,3,1
35,3950561,252,7989355,240,1,0,0,0,1
21,909911,405,931059,360,1,1,1,4,1
22,563552,618,1145142,360,1,1,0,3,0
28,1040761,803,429392,12,1,0,0,1,1
42,879625,400,931653,36,1,0,0,0,1
45,1059485,463,283070,360,1,1,1,3,1
22,1064026,608,1036582,24,1,0,1,4,1
29,470235,400,1055984,360,1,1,1,3,0
29,1053353,756,874862,240,1,0,1,0,1
33,492154,588,306741,120,0,1,1,2,0
26,1506978,646,381852,12,1,1,1,3,1
50,1443323,656,687611,180,1,1,1,0,1
35,1315707,573,502511,24,0,1,0,0,0
35,872402,508,465765,240,0,1,0,3,0
27,1153726,459,174037,180,1,0,0,4,1
31,1019466,442,795995,240,1,0,1,4,1
58,1705425,827,713463,240,1,0,0,2,1
22,966620,437,330505,360,0,0,0,2,0
59,1118782,762,370386,24,1,0,1,2,1
30,398214,657,1098675,360,1,0,0,1,1
37,953173,481,168314,60,0,1,1,2,0
27,607325,795,1072793,36,1,0,0,4,1
59,688454,620,802840,240,0,1,1,3,0
24,1432022,806,125404,36,0,0,0,3,1
55,1480488,510,578567,36,1,1,1,1,1
56,1235229,664,870370,60,1,0,0,0,1
51,574443,535,134266,120,1,1,1,4,1
45,788741,833,627922,120,0,0,0,2,1
33,1045401,735,50224,120,0,0,1,3,1
38,1681815,717,759005,240,0,1,0,1,1
41,1583878,422,1185446,180,0,1,0,4,0
21,1774389,748,893930,12,0,1,0,4,1
56,439779,458,734683,360,1,0,1,2,1
28,611087,665,862077,360,1,0,1,4,1
41,1329799,539,734742,240,1,0,0,0,1
41,537051,845,58493,60,0,1,0,1,0
47,931931,780,677793,60,1,1,1,4,1
39,388377,515,1150943,120,1,0,0,2,0
43,1695896,603,113629,120,1,0,1,2,1
55,1449474,557,579748,360,0,1,1,2,1
25,8976909,257,2452626,120,1,0,1,4,1
28,1577810,595,866741,360,1,1,1,0,1
31,696371,830,292830,60,1,1,1,1,1
36,1110004,611,198893,120,1,0,0,4,1
59,1677234,440,288635,36,0,0,0,1,1
44,1524491,758,831147,120,0,1,0,3,1
41,1171399,406,1031232,36,1,0,1,4,1
43,1383933,749,1012405,24,1,0,1,1,1
58,1240671,771,753986,360,0,1,1,1,1
28,859564,504,925585,24,1,1,0,3,0
27,561728,707,918204,60,0,1,0,0,0
22,1787071,444,358057,12,0,0,1,3,1
50,490555,437,253304,180,1,0,1,0,1
33,514185,563,353841,24,1,1,0,3,0
43,1682171,480,408682,60,1,0,0,4,1
49,1743837,740,633515,60,1,1,1,0,1
58,1717463,457,229608,36,1,0,0,4,1
57,604488,701,879119,36,1,0,0,3,1
40,1097537,522,960647,120,1,1,1,1,1
53,1143186,594,183701,180,1,0,1,0,1
49,676213,592,1192690,24,1,0,1,3,1
35,8084247,270,5424154,36,0,1,1,1,1
43,1642855,785,739684,12,1,1,0,4,1
23,536557,503,340350,180,0,0,1,4,1
57,1643532,511,432779,360,1,1,0,3,1
49,941061,531,529464,360,1,0,1,2,1
28,715988,495,366156,60,1,0,0,0,1
42,643101,482,145896,180,1,1,1,1,1
49,1703372,569,805481,120,0,1,0,3,1
22,569919,448,173913,36,0,0,0,2,0
21,523554,832,859071,36,1,1,0,1,1
40,1665243,772,641951,36,0,1,1,3,1
41,1624092,534,163092,360,1,1,1,2,1
57,1454828,664,623078,180,0,0,1,2,1
28,1016886,598,607146,24,1,0,0,1,1
47,1305647,682,1026516,240,1,1,1,0,1
55,1402051,804,299809,240,1,0,1,3,1
26,690958,434,732059,180,0,1,0,4,0
39,423502,743,675748,36,1,1,0,2,0
38,881489,603,468054,180,1,1,1,3,1
21,1051174,819,84025,60,1,1,1,2,1
45,1209796,640,87864,36,1,1,0,1,1
47,637686,748,607271,240,0,1,0,3,0
27,980714,722,1157117,180,0,1,0,4,0
49,1397213,442,351092,12,1,0,1,1,1
51,1468290,663,493270,36,0,0,1,1,1
56,1302266,776,1108320,120,0,0,0,4,1
39,950868,477,458888,120,0,1,1,2,0
26,1190434,435,641916,240,1,0,0,3,1
45,866961,782,196504,240,1,0,0,4,1
51,364694,703,1003708,12,1,0,0,1,1
29,935980,573,259773,120,1,1,0,0,0
40,1056802,815,939964,240,1,1,0,1,1
30,878195,534,63449,24,1,1,1,2,1
57,7147146,230,4020050,240,0,1,0,4,1
47,704140,539,251665,60,1,0,0,3,1
33,632322,454,708219,60,1,1,0,2,0
22,1419308,651,712831,24,1,0,0,2,1
41,1106584,678,605521,120,1,1,1,1,1
53,1322006,579,427973,12,1,0,1,2,1
44,1356648,412,1014869,12,1,1,0,0,0
54,905789,603,395167,60,1,0,0,4,1
29,475759,708,1127848,240,1,1,1,1,1
22,1052886,462,374339,180,1,0,0,3,1
50,321942,473,877784,240,1,0,0,1,0
42,1264921,706,457553,12,1,0,0,1,1
31,392379,841,1116772,240,0,0,1,1,1
37,1616210,554,1162559,24,1,0,0,3,1
56,977079,406,320210,60,1,0,0,3,1
33,1266704,774,303685,36,0,1,0,0,1
27,581038,705,710435,240,1,0,1,3,1
36,1772629,807,570726,24,1,1,0,4,1
53,671974,742,310516,24,1,1,0,2,1
21,766922,552,315927,12,1,1,1,3,1
31,530009,443,105019,180,1,1,1,1,0
26,1558073,435,1038707,360,1,1,1,4,1
40,1146593,840,60710,12,1,0,1,4,1
55,1629824,496,545578,240,1,0,1,1,1
57,414863,564,260446,12,0,1,0,0,0
46,708356,633,184775,36,1,1,0,3,0
32,655416,502,55411,24,1,1,0,3,0
50,872774,835,506462,120,1,0,0,0,1
48,1040637,780,139064,60,1,0,1,0,1
47,664840,846,288060,12,0,0,0,1,1
39,1567538,406,567534,360,0,0,0,3,1
25,525011,493,373240,12,1,0,1,2,1
25,539214,843,771763,24,1,1,1,3,1
47,596870,520,1007272,36,1,0,0,4,1
48,404983,764,514713,12,1,0,0,3,1
46,9068514,276,3916565,36,0,1,0,2,1
47,1454228,420,763469,36,1,1,1,4,1
41,1426424,497,823074,240,1,0,1,2,1
21,1062492,701,285549,120,1,1,1,1,1
48,1040894,420,381110,36,1,0,0,4,1
35,697538,631,440942,120,0,0,1,0,1
37,410629,753,675921,60,1,0,1,0,1
46,884249,471,1066141,36,0,1,1,2,0
40,552139,751,1198307,60,1,0,1,4,1
45,1398932,451,1022006,36,1,1,1,1,1
33,1342545,621,863203,120,1,0,1,4,1
53,818275,684,151921,120,1,1,1,3,1
45,1111355,724,296331,360,0,1,0,1,0
28,678035,566,1001073,60,0,1,1,1,0
25,333750,682,477172,24,1,0,1,3,1
26,1708589,604,107538,24,0,1,1,3,1
43,544365,766,144690,24,1,1,0,1,1
50,650592,537,369614,36,1,0,1,4,1
34,552415,435,87088,360,0,0,0,3,0
43,690186,494,896610,24,0,1,0,0,0
31,805916,415,1118254,60,1,0,1,0,1
51,699121,636,478595,24,1,0,0,3,1
26,617627,563,1135995,60,1,1,1,4,1
31,762825,489,190885,60,0,1,0,3,0
33,483118,507,488875,180,1,1,0,1,0
32,564378,483,1004004,36,0,1,0,0,0
22,1036169,654,896172,180,1,0,0,4,1
55,504239,817,478436,360,1,0,1,1,1
56,1665731,564,1033849,120,1,1,0,3,1
37,1078403,599,1040833,36,1,1,0,4,1
48,416135,723,551837,36,0,0,0,0,0
48,1491709,714,699193,12,0,1,1,4,1
42,3166803,257,6377128,24,1,1,0,3,1
58,6661137,200,5600168,360,0,0,1,2,1
27,1669516,465,304432,24,1,1,1,0,1
35,1460618,488,431606,60,1,0,0,2,1
52,1412641,658,85544,120,1,1,0,0,1
31,638530,652,466495,360,0,1,1,4,0
44,382455,633,1075714,360,1,1,0,3,0
23,1765676,506,264173,180,1,1,1,1,1
50,1052376,468,562552,360,1,0,1,1,1
26,4527065,209,3644606,24,1,0,0,3,1
22,1322847,735,828174,24,0,0,0,0,1
34,948631,600,1105654,240,1,1,0,3,1
38,1575485,452,416993,120,1,1,1,2,1
51,854838,831,364099,24,1,1,0,4,1
33,9608492,203,3403913,12,1,1,0,2,1
46,1789563,731,224145,240,1,1,1,2,1
32,1617212,574,1019329,24,1,1,0,0,1
38,1582296,441,1126138,12,0,1,1,3,1
29,564115,659,918045,36,1,0,1,4,1
41,1525998,768,1107183,36,1,1,1,0,1
44,1047065,609,806824,360,1,0,1,3,1
54,1150626,441,372034,360,1,0,0,1,1
28,443606,826,762156,12,1,0,1,1,1
53,968128,752,1073209,180,0,0,1,0,1
43,584769,569,1133957,360,1,1,1,0,1
33,797992,781,695095,180,1,1,0,2,1
34,1368608,658,573322,360,1,1,0,4,1
34,1282439,842,698099,60,0,1,1,4,1
36,731108,736,756821,12,1,1,1,3,1
58,1548027,603,174959,360,1,1,0,3,1
59,848645,794,523908,240,1,1,0,3,1
46,8123377,245,7226719,360,1,1,0,1,1
46,7131836,288,2048013,60,1,0,0,2,1
21,695350,504,135543,120,1,1,1,0,1
52,449905,577,400794,120,1,1,0,3,0
35,6290569,256,6887533,240,1,1,1,3,1
41,1011960,523,999261,12,1,0,0,2,1
38,1680548,597,781642,360,0,0,0,4,1
50,1703643,498,402108,240,1,0,0,3,1
33,1479674,405,1174237,60,1,1,0,4,1
44,591929,687,996708,360,1,1,1,4,1
50,1744045,666,1082508,36,1,1,1,3,1
22,1282042,442,424529,12,1,0,1,4,1
39,758105,694,230728,12,0,0,0,3,1
45,1794599,540,618073,60,1,1,1,0,1
34,475330,668,278981,120,1,1,0,2,0
26,739363,438,1125694,180,0,1,0,3,0
32,607561,829,435456,240,1,0,1,3,1
40,1742878,561,302167,36,0,1,0,3,1
43,9616169,282,5830533,60,1,0,0,4,1
50,375443,815,876468,360,1,1,0,0,1
50,1290163,723,1151207,240,1,1,1,0,1
58,936526,503,602017,60,0,1,1,1,0
50,1440414,644,886731,240,1,0,1,0,1
50,1224588,464,346026,36,1,1,0,1,0
56,1210219,600,534323,180,1,1,0,2,1
54,1171815,768,276457,240,1,0,1,1,1
36,615637,641,700131,180,1,1,0,1,0
44,584949,406,238776,360,0,0,1,0,0
34,8104891,288,7409331,12,1,1,0,1,1
46,314248,402,944636,12,1,1,0,0,0
28,1549651,741,399725,24,1,0,1,3,1
34,456456,704,652289,360,0,1,0,0,0
51,433968,713,776461,240,1,0,1,3,1
22,1227866,683,862187,240,0,0,1,1,1
24,8937172,298,2895273,240,1,0,1,1,1
21,9896110,260,4057361,36,1,1,0,1,1
40,1325150,421,235955,240,0,1,0,4,0
34,1147454,493,89278,60,1,1,0,2,0
45,4259671,273,4546831,24,1,1,1,0,1
45,871679,470,645244,360,1,1,0,2,0
23,1459587,769,205969,24,0,1,0,1,1
25,1573727,621,233143,24,1,0,1,0,1
58,6935875,253,4621688,360,1,1,1,0,1
46,1082475,805,511224,12,1,0,0,1,1
58,6918751,218,4368754,360,0,0,0,2,1
58,747170,421,610964,120,1,1,1,3,0
24,573370,782,194702,24,0,1,0,2,0
27,1365434,708,351426,60,0,0,0,2,1
50,541544,694,195704,180,1,0,0,3,1
50,980473,436,893684,12,0,0,1,3,1
39,539828,430,893105,180,1,1,1,3,0
59,1007456,461,1166827,360,1,1,0,1,0
55,846304,620,368778,120,0,1,1,4,1
53,1606402,758,416267,120,1,0,1,1,1
53,317445,480,1169412,24,1,0,1,4,1
34,787656,782,1150455,24,1,1,0,2,1
58,1776867,632,1101955,12,1,1,0,2,1
30,578835,405,267610,24,1,0,0,2,0
48,1030084,504,737455,240,1,0,0,3,1
34,456932,736,950913,12,1,1,0,0,0
56,463062,561,557743,120,1,1,0,0,0
58,1676559,742,412618,240,1,1,1,3,1
36,830774,451,389964,360,1,1,0,3,0
41,5002322,267,4058820,60,1,0,1,2,1
48,1304581,412,1144099,60,0,1,0,4,0
53,762643,585,568533,360,1,1,1,0,1
26,702262,621,1035840,240,1,0,1,1,1
35,1247245,640,262471,36,1,1,0,3,1
23,4589919,238,2425710,180,1,1,0,1,1
55,1265851,547,644818,36,1,1,0,3,1
34,1240168,789,945515,36,0,0,0,0,1
22,1419462,454,205551,360,1,0,1,4,1
49,393761,814,1023527,60,0,0,0,0,1
24,1292410,458,1196613,24,0,0,0,2,0
46,938454,802,608270,240,1,0,1,1,1
32,1133469,597,434914,12,1,0,0,2,1
22,1109417,497,191818,360,0,0,1,1,1
37,1308206,555,272961,60,0,1,1,0,1
55,620012,649,598332,36,1,0,1,3,1
30,800081,796,854597,36,0,0,1,1,1
42,9557198,293,6233766,180,1,1,0,2,1
41,843635,473,1018494,24,1,0,1,1,1
35,603767,460,469216,36,0,1,0,1,0
55,1364936,824,162199,36,1,0,1,4,1
41,576358,444,605252,12,1,1,1,1,0
41,1244726,534,133026,24,1,0,0,1,1
41,1682999,609,364298,120,0,0,0,1,1
52,1580540,485,890772,120,1,1,0,4,1
25,1120735,669,856221,36,0,1,1,3,1
59,1084772,691,577520,36,0,1,0,4,0
29,314698,663,1053626,240,1,1,0,1,0
38,984962,667,1040654,12,1,1,0,4,1
41,1465120,823,347794,120,1,0,1,0,1
28,1625667,624,1033399,24,1,1,0,0,1
54,1400914,615,101349,24,0,1,0,4,0
30,728753,761,400021,60,0,1,0,2,0
44,322469,630,757215,180,1,1,0,1,0
44,961846,589,719616,60,1,0,1,1,1
52,897065,541,634142,24,1,0,0,1,1
53,8494370,208,2485194,60,0,0,0,0,1
58,1586087,450,1182371,180,1,1,1,3,1
54,987884,589,603558,180,1,0,1,1,1
31,1592125,404,606115,12,1,1,0,0,1
51,1633194,610,1191486,36,1,1,0,1,1
38,640347,594,104855,24,1,0,0,4,1
43,510409,400,514288,120,1,0,1,3,1
42,1456220,503,624124,120,1,1,0,0,1
38,1526789,760,691215,240,1,1,1,2,1
59,1464044,500,857883,24,0,0,0,0,1
40,564297,527,876014,60,1,1,1,0,1
33,1111563,752,903799,60,1,0,1,3,1
21,1564881,704,118017,240,1,0,0,3,1
24,484716,648,849049,240,1,0,1,0,1
44,797816,800,208222,240,1,1,0,3,1
56,1449463,750,309190,24,0,1,1,3,1
56,721499,690,762724,24,1,0,1,4,1
22,1311484,668,449380,24,1,0,0,0,1
48,401347,771,607673,12,1,0,0,0,1
46,1146789,820,1038342,360,0,0,0,0,1
43,1043259,437,582174,120,1,0,1,1,1
35,1327844,733,234601,12,1,0,1,1,1
56,3778736,219,4132847,180,0,1,1,1,1
47,316036,649,66496,240,1,0,1,1,1
26,1450902,620,60685,240,1,0,1,0,1
55,734376,462,223125,12,0,0,0,4,0
59,1235778,652,1176275,36,0,0,1,0,1
58,518163,832,923644,12,0,0,0,2,1
55,653581,664,139591,240,1,1,0,3,0
56,461639,563,593029,180,1,0,1,0,1
30,1296247,422,694318,120,1,1,1,0,1
50,1453544,478,1105327,60,0,0,0,4,1
58,1634411,517,757563,120,0,1,0,2,0
49,6931172,246,4060511,240,1,0,0,4,1
59,1257576,833,283469,24,0,0,1,2,1
24,1340243,458,535923,180,1,1,1,4,1
25,1127552,769,414933,360,1,1,0,1,1
24,380632,790,593653,24,1,0,0,3,1
56,512055,702,1122981,24,1,1,0,3,0
36,1368430,651,1078384,12,0,0,0,1,1
45,1270716,488,399130,180,1,1,0,2,1
34,1042879,628,774860,36,0,1,0,2,0
31,611840,742,791364,360,1,0,1,0,1
49,1314236,730,92011,60,1,0,1,0,1
54,1688302,839,1083170,12,0,1,1,3,1
42,666874,637,1161866,240,1,0,0,4,1
34,497564,791,52858,24,1,1,0,2,1
44,882083,691,755194,120,0,1,1,2,1
59,586704,825,107292,240,1,0,0,3,1
46,930865,694,540124,24,1,0,1,4,1
56,1042191,720,863610,120,1,1,1,2,1
59,642535,443,538687,60,1,0,1,2,1
36,420965,732,804444,24,1,1,1,3,1
58,1725854,479,210247,360,1,1,1,3,1
52,1006677,573,884266,180,0,0,0,2,1
26,514611,540,1008090,180,1,1,1,2,1
54,1296076,436,447716,60,1,0,1,4,1
28,1059669,413,921111,24,0,0,0,1,0
50,1690100,521,93161,240,1,0,1,2,1
47,1087077,796,999597,24,0,1,0,3,1
27,333146,637,224293,120,0,0,0,0,0
47,1072703,795,635265,36,1,1,1,1,1
45,733093,454,315264,180,0,1,0,0,0
35,1215980,811,135961,120,1,1,0,1,1
45,1786485,421,262825,12,1,0,1,0,1
42,907348,739,678467,240,1,0,0,3,1
38,1499767,802,568485,240,1,1,0,2,1
32,1658399,602,52828,240,1,1,0,0,1
43,821128,813,1047798,60,1,1,1,3,1
59,1169013,837,156246,60,1,0,1,1,1
45,1709411,745,162883,36,0,1,1,3,1
30,855090,414,148857,24,1,0,1,3,1
50,1400751,429,204507,60,0,0,1,1,1
30,1311449,428,814428,240,0,0,0,0,0
54,1358687,651,137819,36,1,0,0,1,1
33,425588,559,288283,12,1,1,1,1,1
49,845407,516,415767,60,1,0,0,4,1
58,1176643,557,1079412,240,1,1,0,1,1
29,1541544,507,162919,12,1,0,1,0,1
33,805830,514,331663,180,1,1,0,4,0
57,728755,671,1005535,120,1,1,0,3,1
34,1451049,819,192097,60,1,0,0,1,1
57,1044543,737,446711,60,0,1,0,4,0
29,355387,575,854153,24,1,0,0,2,1
28,1572137,630,1120048,12,0,0,0,3,1
59,473895,683,318340,120,1,1,1,2,1
23,631699,717,638826,36,1,0,1,4,1
53,1395994,649,158917,120,1,0,1,1,1
52,1704590,839,701299,60,0,0,1,0,1
27,348695,455,101811,360,1,1,1,3,0
39,1197451,730,845788,180,0,1,0,4,1
54,447490,672,489218,360,1,0,0,1,1
34,1558866,589,544255,12,1,1,0,4,1
39,348028,420,153117,60,0,0,0,0,0
46,672279,564,1152441,36,1,0,0,3,1
37,377700,770,574466,36,1,1,0,4,0
48,1618338,817,919389,60,0,0,1,1,1
39,616772,684,266826,180,1,1,0,1,0
47,1044823,467,431610,240,1,1,0,4,0
39,647240,843,480789,60,1,0,0,0,1
53,576869,666,73744,60,1,1,1,1,1
27,1520783,617,908299,12,1,0,1,0,1
49,3101448,291,3583505,24,1,0,1,1,1
25,1418799,783,279072,36,1,0,0,2,1
50,788714,772,161308,12,0,0,1,0,1
28,1153554,495,217826,36,0,1,1,0,0
32,570200,587,176056,60,0,0,0,3,0
33,8651219,272,4516427,36,1,1,0,4,1
46,1015706,473,981692,180,1,0,0,4,1
38,6911122,223,6208745,180,1,0,0,0,1
40,796885,561,685680,180,1,0,1,3,1
36,1203991,560,828153,120,1,0,1,2,1
57,1606184,793,734146,36,1,1,0,3,1
23,1417090,459,83077,180,0,1,0,1,0
47,1591702,425,666998,120,1,0,1,4,1
35,1129201,761,747125,12,0,1,0,3,1
54,1510923,424,957848,12,1,0,1,4,1
42,1130198,657,291587,240,0,1,0,3,0
43,1360919,745,439231,180,1,0,1,1,1
24,508559,739,150196,240,1,1,0,0,1
43,904515,402,354430,120,1,0,1,0,1
29,417658,687,1002189,36,1,1,1,1,1
44,534284,656,241040,180,1,1,0,0,0
41,1641241,679,384179,360,1,1,0,3,1
36,3051031,218,2597328,12,1,0,0,4,1
45,1583134,826,522630,36,1,1,0,1,1
46,1742597,647,761753,24,0,0,1,4,1
29,1777660,443,399590,180,0,0,0,3,1
35,989703,432,848664,24,1,0,1,1,1
59,5541731,287,2472817,180,1,1,0,4,1
53,1363616,511,346227,120,1,1,0,3,1
21,718403,707,669703,120,1,1,0,3,1
25,624822,690,733365,360,1,1,0,0,1
29,457597,672,1063375,36,1,0,0,3,1
26,1386970,713,632242,24,1,0,1,2,1
48,1439248,703,220635,24,0,1,0,4,1
46,1457618,442,851931,120,1,1,1,3,1
48,6454573,266,6395427,60,0,1,1,1,1
35,888277,443,175147,36,1,1,0,3,0
26,678442,688,371835,36,1,1,0,1,1
47,1720478,486,284482,12,1,1,0,0,1
58,742416,629,544723,120,1,1,0,0,0
